date,year,month,station,pollutant,daily_avg,daily_min,daily_max,daily_median,daily_std,records_count
2015-08-13,2015,8,Centenario,CO,0.38,0.19,0.63,0.35,0.1536,24
2015-08-13,2015,8,Centenario,NO2,12.4583,4.0,18.0,14.5,4.8453,24
2015-08-13,2015,8,Centenario,PM10,11.5,10.0,13.0,12.0,0.7223,24
2015-08-13,2015,8,Córdoba,CO,0.7683,0.2,1.6,0.55,0.5353,24
2015-08-13,2015,8,Córdoba,NO2,42.2083,10.0,57.0,48.0,14.75,24
2015-08-13,2015,8,Córdoba,PM10,22.1667,20.0,26.0,21.5,1.9262,24
2015-08-13,2015,8,La Boca,CO,0.1583,0.1,0.24,0.14,0.0533,24
2015-08-13,2015,8,La Boca,NO2,14.125,9.0,20.0,14.0,3.5547,24
2015-08-13,2015,8,La Boca,PM10,8.0417,7.0,10.0,8.0,0.9546,24
2015-08-14,2015,8,Centenario,CO,0.5338,0.24,0.76,0.54,0.1878,24
2015-08-14,2015,8,Centenario,NO2,14.4583,4.0,21.0,16.5,5.2831,24
2015-08-14,2015,8,Centenario,PM10,12.5,11.0,15.0,11.5,1.6418,24
2015-08-14,2015,8,Córdoba,CO,1.06,0.41,1.73,1.04,0.4731,24
2015-08-14,2015,8,Córdoba,NO2,43.1667,30.0,56.0,44.0,7.8777,24
2015-08-14,2015,8,Córdoba,PM10,23.875,21.0,28.0,23.0,2.8178,24
2015-08-14,2015,8,La Boca,CO,0.2217,0.14,0.3,0.215,0.0556,24
2015-08-14,2015,8,La Boca,NO2,13.5,8.0,22.0,13.0,3.5386,24
2015-08-14,2015,8,La Boca,PM10,7.5417,7.0,9.0,7.0,0.7211,24
2015-08-15,2015,8,Centenario,CO,0.5162,0.31,1.11,0.495,0.1798,24
2015-08-15,2015,8,Centenario,NO2,15.9167,7.0,29.0,15.0,6.8646,24
2015-08-15,2015,8,Centenario,PM10,15.4583,14.0,20.0,15.0,1.3825,24
2015-08-15,2015,8,Córdoba,CO,0.5875,0.34,1.28,0.51,0.2293,24
2015-08-15,2015,8,Córdoba,NO2,40.3333,28.0,52.0,41.0,7.1181,24
2015-08-15,2015,8,Córdoba,PM10,24.0417,19.0,28.0,25.0,3.5567,24
2015-08-15,2015,8,La Boca,CO,0.3083,0.16,0.76,0.285,0.1425,24
2015-08-15,2015,8,La Boca,NO2,15.75,8.0,25.0,15.5,5.244,24
2015-08-15,2015,8,La Boca,PM10,9.625,9.0,14.0,9.0,1.3126,24
2015-08-16,2015,8,Centenario,CO,1.005,0.4,1.68,1.045,0.4841,24
2015-08-16,2015,8,Centenario,NO2,23.1667,12.0,34.0,23.0,4.5747,24
2015-08-16,2015,8,Centenario,PM10,31.0833,22.0,34.0,32.5,3.5129,24
2015-08-16,2015,8,Córdoba,CO,0.875,0.34,1.33,0.985,0.3915,24
2015-08-16,2015,8,Córdoba,NO2,40.7083,26.0,52.0,43.5,7.3867,24
2015-08-16,2015,8,Córdoba,PM10,28.4583,22.0,32.0,29.0,2.9337,24
2015-08-16,2015,8,La Boca,CO,0.6604,0.23,1.12,0.695,0.3537,24
2015-08-16,2015,8,La Boca,NO2,17.4167,10.0,26.0,18.0,5.0812,24
2015-08-16,2015,8,La Boca,PM10,20.9167,16.0,23.0,22.0,2.3575,24
2015-08-17,2015,8,Centenario,CO,0.4896,0.3,0.78,0.435,0.1655,24
2015-08-17,2015,8,Centenario,NO2,18.5833,9.0,27.0,18.0,4.8982,24
2015-08-17,2015,8,Centenario,PM10,17.75,14.0,26.0,17.0,3.3264,24
2015-08-17,2015,8,Córdoba,CO,0.5683,0.29,1.11,0.445,0.2777,24
2015-08-17,2015,8,Córdoba,NO2,35.0,21.0,51.0,32.0,10.2533,24
2015-08-17,2015,8,Córdoba,PM10,18.375,13.0,27.0,17.5,4.0305,24
2015-08-17,2015,8,La Boca,CO,0.28,0.19,0.45,0.235,0.0974,24
2015-08-17,2015,8,La Boca,NO2,11.875,7.0,20.0,9.0,4.5042,24
2015-08-17,2015,8,La Boca,PM10,12.2917,9.0,17.0,12.5,2.4402,24
2015-08-18,2015,8,Centenario,CO,0.5975,0.44,0.75,0.575,0.098,24
2015-08-18,2015,8,Centenario,NO2,21.375,16.0,30.0,20.0,3.7857,24
2015-08-18,2015,8,Centenario,PM10,26.0417,22.0,28.0,26.5,1.8053,24
2015-08-18,2015,8,Córdoba,CO,0.9076,0.59,1.25,0.88,0.204,21
2015-08-18,2015,8,Córdoba,NO2,47.6316,34.0,55.0,51.0,6.5507,19
2015-08-18,2015,8,Córdoba,PM10,36.875,30.0,40.0,37.5,2.7554,24
2015-08-18,2015,8,La Boca,CO,0.3179,0.21,0.41,0.345,0.0704,24
2015-08-18,2015,8,La Boca,NO2,14.0417,8.0,20.0,14.0,3.2367,24
2015-08-18,2015,8,La Boca,PM10,19.0833,16.0,21.0,19.0,1.5299,24
2015-08-19,2015,8,Centenario,CO,0.3758,0.21,0.51,0.4,0.0768,24
2015-08-19,2015,8,Centenario,NO2,16.0833,5.0,28.0,17.0,6.1,24
2015-08-19,2015,8,Centenario,PM10,28.25,26.0,30.0,28.0,1.391,24
2015-08-19,2015,8,Córdoba,CO,1.0267,0.88,1.14,1.035,0.0929,6
2015-08-19,2015,8,Córdoba,NO2,41.6667,35.0,47.0,42.0,4.4176,12
2015-08-19,2015,8,Córdoba,PM10,33.0,33.0,33.0,33.0,0.0,1
2015-08-19,2015,8,La Boca,CO,0.2125,0.15,0.3,0.21,0.0512,24
2015-08-19,2015,8,La Boca,NO2,10.625,6.0,19.0,10.0,3.2944,24
2015-08-19,2015,8,La Boca,PM10,18.9583,18.0,20.0,19.0,0.7506,24
2015-08-20,2015,8,Centenario,CO,0.4288,0.24,0.56,0.455,0.1054,24
2015-08-20,2015,8,Centenario,NO2,20.6667,13.0,31.0,20.5,4.896,24
2015-08-20,2015,8,Centenario,PM10,26.3333,23.0,29.0,27.0,1.9927,24
2015-08-20,2015,8,Córdoba,CO,0.5646,0.27,0.76,0.62,0.1667,24
2015-08-20,2015,8,Córdoba,NO2,38.375,20.0,49.0,39.5,6.3917,24
2015-08-20,2015,8,Córdoba,PM10,27.5,26.0,29.0,28.0,0.9235,18
2015-08-20,2015,8,La Boca,CO,0.2154,0.14,0.26,0.24,0.0474,24
2015-08-20,2015,8,La Boca,NO2,16.25,11.0,20.0,17.0,2.9964,24
2015-08-20,2015,8,La Boca,PM10,19.625,19.0,21.0,19.5,0.7109,24
2015-08-21,2015,8,Centenario,CO,0.4406,0.28,0.68,0.41,0.136,18
2015-08-21,2015,8,Centenario,NO2,16.0476,7.0,28.0,14.0,6.7043,21
2015-08-21,2015,8,Centenario,PM10,19.4167,17.0,23.0,18.5,1.9763,24
2015-08-21,2015,8,Córdoba,CO,0.4779,0.2,0.83,0.42,0.2003,24
2015-08-21,2015,8,Córdoba,NO2,27.3913,8.0,38.0,28.0,8.1002,23
2015-08-21,2015,8,Córdoba,PM10,22.75,19.0,26.0,23.0,1.8238,24
2015-08-21,2015,8,La Boca,CO,0.2879,0.18,0.38,0.315,0.0653,24
2015-08-21,2015,8,La Boca,NO2,13.6957,8.0,19.0,14.0,3.2674,23
2015-08-21,2015,8,La Boca,PM10,16.0833,15.0,19.0,16.0,1.1765,24
2015-08-22,2015,8,Centenario,CO,0.4258,0.3,0.68,0.39,0.102,24
2015-08-22,2015,8,Centenario,NO2,10.9167,7.0,15.0,11.0,2.6196,24
2015-08-22,2015,8,Centenario,PM10,19.25,18.0,20.0,19.0,0.6079,24
2015-08-22,2015,8,Córdoba,CO,0.4546,0.26,0.74,0.45,0.1301,24
2015-08-22,2015,8,Córdoba,NO2,26.7917,6.0,40.0,28.5,10.7904,24
2015-08-22,2015,8,Córdoba,PM10,22.9167,19.0,26.0,24.0,2.1042,24
2015-08-22,2015,8,La Boca,CO,0.2721,0.21,0.36,0.265,0.045,24
2015-08-22,2015,8,La Boca,NO2,12.5,8.0,18.0,12.5,2.7819,24
2015-08-22,2015,8,La Boca,PM10,15.875,15.0,16.0,16.0,0.3378,24
2015-08-23,2015,8,Centenario,CO,0.2592,0.15,0.39,0.25,0.0796,24
2015-08-23,2015,8,Centenario,NO2,8.3333,3.0,16.0,6.0,4.1354,24
2015-08-23,2015,8,Centenario,PM10,18.25,17.0,20.0,18.0,1.327,24
2015-08-23,2015,8,Córdoba,CO,0.3271,0.18,0.52,0.32,0.1091,24
2015-08-23,2015,8,Córdoba,NO2,30.5652,16.0,44.0,28.0,8.7948,23
2015-08-23,2015,8,Córdoba,PM10,19.0417,17.0,21.0,19.0,1.1602,24
2015-08-23,2015,8,La Boca,CO,0.1692,0.14,0.23,0.155,0.0339,24
2015-08-23,2015,8,La Boca,NO2,7.875,3.0,15.0,7.0,3.722,24
2015-08-23,2015,8,La Boca,PM10,14.5833,13.0,16.0,15.0,0.9743,24
2015-08-24,2015,8,Centenario,CO,0.375,0.23,0.5,0.38,0.0867,24
2015-08-24,2015,8,Centenario,NO2,17.5417,9.0,25.0,18.0,4.5586,24
2015-08-24,2015,8,Centenario,PM10,20.25,15.0,25.0,20.5,3.5539,24
2015-08-24,2015,8,Córdoba,CO,0.4846,0.27,0.64,0.505,0.1104,24
2015-08-24,2015,8,Córdoba,NO2,36.1667,24.0,45.0,36.0,6.3497,24
2015-08-24,2015,8,Córdoba,PM10,24.875,20.0,29.0,27.0,3.4302,24
2015-08-24,2015,8,La Boca,CO,0.2279,0.18,0.28,0.23,0.0331,24
2015-08-24,2015,8,La Boca,NO2,15.25,11.0,23.0,14.5,3.2202,24
2015-08-24,2015,8,La Boca,PM10,16.5833,15.0,18.0,17.0,1.1001,24
2015-08-25,2015,8,Centenario,CO,0.4079,0.23,0.58,0.42,0.105,24
2015-08-25,2015,8,Centenario,NO2,12.4167,3.0,21.0,11.0,5.4287,24
2015-08-25,2015,8,Centenario,PM10,21.8333,20.0,25.0,21.0,1.8572,24
2015-08-25,2015,8,Córdoba,CO,0.4135,0.22,0.74,0.34,0.1834,17
2015-08-25,2015,8,Córdoba,NO2,25.8182,15.0,36.0,24.5,5.4479,22
2015-08-25,2015,8,Córdoba,PM10,23.875,21.0,27.0,23.5,1.8489,24
2015-08-25,2015,8,La Boca,CO,0.2596,0.17,0.35,0.26,0.0641,24
2015-08-25,2015,8,La Boca,NO2,12.0833,6.0,18.0,12.0,3.006,24
2015-08-25,2015,8,La Boca,PM10,15.875,15.0,17.0,16.0,0.7974,24
2015-08-26,2015,8,Centenario,CO,0.6242,0.33,0.86,0.68,0.1764,24
2015-08-26,2015,8,Centenario,NO2,20.5833,4.0,34.0,20.0,9.2685,24
2015-08-26,2015,8,Centenario,PM10,23.0,20.0,26.0,23.0,2.4317,24
2015-08-26,2015,8,Córdoba,CO,0.6421,0.32,0.9,0.645,0.1989,24
2015-08-26,2015,8,Córdoba,NO2,35.25,17.0,56.0,36.5,10.2247,24
2015-08-26,2015,8,Córdoba,PM10,26.25,22.0,32.0,25.0,3.7562,24
2015-08-26,2015,8,La Boca,CO,0.3421,0.21,0.5,0.35,0.0887,24
2015-08-26,2015,8,La Boca,NO2,22.5833,8.0,66.0,18.5,14.006,24
2015-08-26,2015,8,La Boca,PM10,16.875,15.0,21.0,16.0,1.8954,24
2015-08-27,2015,8,Centenario,CO,0.5058,0.28,0.99,0.455,0.1854,24
2015-08-27,2015,8,Centenario,NO2,18.1667,8.0,33.0,16.5,7.4406,24
2015-08-27,2015,8,Centenario,PM10,24.75,21.0,27.0,25.5,2.3078,24
2015-08-27,2015,8,Córdoba,CO,0.5542,0.29,0.98,0.58,0.1752,24
2015-08-27,2015,8,Córdoba,NO2,40.9583,21.0,51.0,45.0,9.5028,24
2015-08-27,2015,8,Córdoba,PM10,27.4167,23.0,31.0,28.5,2.8729,24
2015-08-27,2015,8,La Boca,CO,0.2723,0.19,0.47,0.22,0.0955,13
2015-08-27,2015,8,La Boca,NO2,15.7619,9.0,29.0,14.0,6.6551,21
2015-08-27,2015,8,La Boca,PM10,18.5,15.0,21.0,19.0,1.956,24
2015-08-28,2015,8,Centenario,CO,0.6533,0.4,1.19,0.555,0.261,24
2015-08-28,2015,8,Centenario,NO2,23.1818,17.0,32.0,24.0,3.8002,22
2015-08-28,2015,8,Centenario,PM10,27.5417,25.0,29.0,27.5,0.9771,24
2015-08-28,2015,8,Córdoba,CO,0.5254,0.36,1.03,0.39,0.2375,24
2015-08-28,2015,8,Córdoba,NO2,28.5,20.0,45.0,28.0,5.3649,24
2015-08-28,2015,8,Córdoba,PM10,28.2083,26.0,30.0,28.5,1.3181,24
2015-08-28,2015,8,La Boca,NO2,23.5,16.0,31.0,23.0,4.0647,24
2015-08-28,2015,8,La Boca,PM10,21.2917,17.0,25.0,21.0,2.5105,24
2015-08-29,2015,8,Centenario,CO,0.5021,0.33,0.64,0.52,0.1062,24
2015-08-29,2015,8,Centenario,NO2,22.4583,10.0,44.0,20.0,8.2672,24
2015-08-29,2015,8,Centenario,PM10,31.0,22.0,45.0,28.5,8.1026,24
2015-08-29,2015,8,Córdoba,CO,0.5,0.31,0.78,0.41,0.1768,24
2015-08-29,2015,8,Córdoba,NO2,31.0833,7.0,54.0,28.0,15.0388,24
2015-08-29,2015,8,Córdoba,PM10,36.1667,26.0,49.0,34.5,8.3493,24
2015-08-29,2015,8,La Boca,NO2,20.4583,13.0,33.0,19.0,5.056,24
2015-08-29,2015,8,La Boca,PM10,26.4167,23.0,31.0,25.5,2.7492,24
2015-08-30,2015,8,Centenario,CO,0.4425,0.33,0.61,0.43,0.0732,24
2015-08-30,2015,8,Centenario,NO2,19.2083,12.0,29.0,20.0,5.649,24
2015-08-30,2015,8,Centenario,PM10,42.875,30.0,49.0,45.5,6.681,24
2015-08-30,2015,8,Córdoba,CO,0.4879,0.36,0.66,0.47,0.0775,24
2015-08-30,2015,8,Córdoba,NO2,28.0833,12.0,46.0,25.0,10.7821,24
2015-08-30,2015,8,Córdoba,PM10,45.875,31.0,54.0,49.5,8.1043,24
2015-08-30,2015,8,La Boca,NO2,14.4167,12.0,19.0,14.0,1.7917,24
2015-08-30,2015,8,La Boca,PM10,27.625,20.0,32.0,29.0,4.0412,24
2015-08-31,2015,8,Centenario,CO,0.3658,0.25,0.54,0.325,0.0932,24
2015-08-31,2015,8,Centenario,NO2,15.25,8.0,27.0,13.0,5.8774,24
2015-08-31,2015,8,Centenario,PM10,27.6667,25.0,32.0,27.0,2.1196,24
2015-08-31,2015,8,Córdoba,CO,0.6679,0.32,1.08,0.65,0.2851,24
2015-08-31,2015,8,Córdoba,NO2,34.9167,10.0,48.0,39.5,13.1378,24
2015-08-31,2015,8,Córdoba,PM10,33.4583,26.0,44.0,31.5,6.1005,24
2015-08-31,2015,8,La Boca,NO2,11.0,7.0,16.0,10.0,3.036,24
2015-08-31,2015,8,La Boca,PM10,21.875,17.0,31.0,20.0,4.7577,24
2015-09-01,2015,9,Centenario,CO,0.2292,0.13,0.3,0.24,0.0564,24
2015-09-01,2015,9,Centenario,NO2,12.9583,5.0,22.0,12.5,4.5919,24
2015-09-01,2015,9,Centenario,PM10,29.9167,27.0,31.0,30.0,1.3486,24
2015-09-01,2015,9,Córdoba,CO,0.4262,0.23,0.58,0.45,0.1131,24
2015-09-01,2015,9,Córdoba,NO2,35.0,20.0,48.0,35.0,8.1774,24
2015-09-01,2015,9,Córdoba,PM10,39.875,32.0,44.0,41.0,4.1106,24
2015-09-01,2015,9,La Boca,NO2,11.125,4.0,15.0,13.0,3.9925,24
2015-09-01,2015,9,La Boca,PM10,28.0,19.0,31.0,31.0,4.3838,24
2015-09-02,2015,9,Centenario,CO,0.305,0.15,0.51,0.275,0.1208,24
2015-09-02,2015,9,Centenario,NO2,16.875,5.0,27.0,17.0,7.8757,24
2015-09-02,2015,9,Centenario,PM10,26.3333,25.0,28.0,27.0,1.0072,24
2015-09-02,2015,9,Córdoba,CO,0.3888,0.24,0.67,0.365,0.126,24
2015-09-02,2015,9,Córdoba,NO2,28.625,7.0,45.0,29.0,11.1153,24
2015-09-02,2015,9,Córdoba,PM10,30.0,28.0,32.0,30.5,1.4744,24
2015-09-02,2015,9,La Boca,NO2,13.3636,6.0,18.0,14.5,3.7103,22
2015-09-02,2015,9,La Boca,PM10,24.375,17.0,31.0,24.5,6.6189,24
2015-09-03,2015,9,Centenario,CO,0.4354,0.31,0.58,0.44,0.0646,24
2015-09-03,2015,9,Centenario,NO2,23.8333,16.0,32.0,24.0,4.6407,24
2015-09-03,2015,9,Centenario,PM10,36.4583,29.0,41.0,37.5,3.349,24
2015-09-03,2015,9,Córdoba,CO,0.7125,0.51,0.92,0.72,0.1158,24
2015-09-03,2015,9,Córdoba,NO2,46.875,39.0,56.0,46.5,4.6561,24
2015-09-03,2015,9,Córdoba,PM10,42.4167,34.0,47.0,43.5,4.2006,24
2015-09-03,2015,9,La Boca,CO,0.29,0.26,0.34,0.28,0.0316,5
2015-09-03,2015,9,La Boca,NO2,16.2083,7.0,28.0,17.0,5.672,24
2015-09-03,2015,9,La Boca,PM10,21.875,19.0,24.0,22.0,1.227,24
2015-09-04,2015,9,Centenario,CO,0.7004,0.45,0.88,0.685,0.1266,24
2015-09-04,2015,9,Centenario,NO2,31.4,23.0,36.0,32.0,3.6764,20
2015-09-04,2015,9,Centenario,PM10,46.25,43.0,48.0,46.0,0.9891,24
2015-09-04,2015,9,Córdoba,CO,0.5958,0.44,0.77,0.585,0.1063,24
2015-09-04,2015,9,Córdoba,NO2,36.5417,23.0,55.0,37.5,8.7027,24
2015-09-04,2015,9,Córdoba,PM10,42.9167,40.0,46.0,43.0,1.5299,24
2015-09-04,2015,9,La Boca,CO,0.4475,0.32,0.53,0.46,0.0591,24
2015-09-04,2015,9,La Boca,NO2,25.0833,15.0,32.0,26.0,4.7632,24
2015-09-04,2015,9,La Boca,PM10,28.3333,25.0,31.0,28.5,1.9708,24
2015-09-05,2015,9,Centenario,CO,0.6317,0.49,0.81,0.625,0.0997,24
2015-09-05,2015,9,Centenario,NO2,20.5,14.0,29.0,20.0,4.4331,24
2015-09-05,2015,9,Centenario,PM10,29.375,24.0,43.0,26.0,5.7394,24
2015-09-05,2015,9,Córdoba,CO,0.4992,0.35,0.6,0.54,0.0962,24
2015-09-05,2015,9,Córdoba,NO2,36.3333,22.0,49.0,39.0,8.1223,24
2015-09-05,2015,9,Córdoba,PM10,39.6667,38.0,41.0,40.0,1.0901,24
2015-09-05,2015,9,La Boca,CO,0.365,0.29,0.5,0.355,0.0615,24
2015-09-05,2015,9,La Boca,NO2,20.125,14.0,24.0,20.5,2.9089,24
2015-09-05,2015,9,La Boca,PM10,26.2083,24.0,29.0,26.0,1.4136,24
2015-09-06,2015,9,Centenario,CO,0.3687,0.28,0.59,0.345,0.0992,24
2015-09-06,2015,9,Centenario,NO2,10.0,5.0,19.0,9.5,3.7764,24
2015-09-06,2015,9,Centenario,PM10,22.7083,18.0,26.0,23.0,2.2357,24
2015-09-06,2015,9,Córdoba,CO,0.303,0.23,0.37,0.31,0.0444,20
2015-09-06,2015,9,Córdoba,NO2,16.3333,4.0,25.0,17.5,6.2497,18
2015-09-06,2015,9,Córdoba,PM10,28.3333,19.0,39.0,27.5,6.6311,24
2015-09-06,2015,9,La Boca,CO,0.2367,0.18,0.34,0.22,0.0567,24
2015-09-06,2015,9,La Boca,NO2,12.9583,8.0,22.0,12.5,3.7005,24
2015-09-06,2015,9,La Boca,PM10,20.4583,15.0,25.0,21.5,3.2834,24
2015-09-07,2015,9,Centenario,CO,0.3867,0.24,0.59,0.375,0.109,24
2015-09-07,2015,9,Centenario,NO2,11.9583,3.0,19.0,13.0,4.6296,24
2015-09-07,2015,9,Centenario,PM10,15.4583,14.0,18.0,15.0,0.9771,24
2015-09-07,2015,9,Córdoba,CO,0.5911,0.46,0.71,0.59,0.0985,9
2015-09-07,2015,9,Córdoba,NO2,32.0,25.0,42.0,32.0,4.2787,14
2015-09-07,2015,9,Córdoba,PM10,15.3333,14.0,18.0,15.0,1.3406,24
2015-09-07,2015,9,La Boca,CO,0.1427,0.11,0.2,0.14,0.0297,11
2015-09-07,2015,9,La Boca,NO2,11.2143,9.0,13.0,11.5,1.2514,14
2015-09-07,2015,9,La Boca,PM10,11.45,9.0,14.0,11.5,1.3169,20
2015-09-08,2015,9,Centenario,CO,0.5821,0.46,0.69,0.595,0.0611,24
2015-09-08,2015,9,Centenario,NO2,18.6667,14.0,28.0,17.0,4.6501,24
2015-09-08,2015,9,Centenario,PM10,25.1667,17.0,31.0,26.5,4.3205,24
2015-09-08,2015,9,Córdoba,CO,0.6996,0.52,0.83,0.72,0.0976,24
2015-09-08,2015,9,Córdoba,NO2,43.9583,34.0,53.0,45.0,6.3416,24
2015-09-08,2015,9,Córdoba,PM10,29.75,18.0,37.0,31.0,6.4891,24
2015-09-09,2015,9,Centenario,CO,0.5742,0.36,0.7,0.625,0.1249,24
2015-09-09,2015,9,Centenario,NO2,22.5417,15.0,29.0,22.0,3.6353,24
2015-09-09,2015,9,Centenario,PM10,30.5833,26.0,33.0,31.0,1.8158,24
2015-09-09,2015,9,Córdoba,CO,0.8283,0.49,1.19,0.82,0.2379,24
2015-09-09,2015,9,Córdoba,NO2,42.9167,25.0,51.0,45.0,6.8074,24
2015-09-09,2015,9,Córdoba,PM10,37.7917,34.0,41.0,38.0,2.1665,24
2015-09-09,2015,9,La Boca,CO,0.165,0.16,0.17,0.165,0.0071,2
2015-09-10,2015,9,Centenario,CO,0.4908,0.33,0.61,0.51,0.083,24
2015-09-10,2015,9,Centenario,NO2,17.7917,7.0,27.0,17.5,6.0215,24
2015-09-10,2015,9,Centenario,PM10,18.3333,14.0,25.0,17.5,3.266,24
2015-09-10,2015,9,Córdoba,CO,0.5506,0.37,0.8,0.57,0.1181,18
2015-09-10,2015,9,Córdoba,NO2,35.0909,19.0,45.0,37.0,7.5964,22
2015-09-10,2015,9,Córdoba,PM10,26.2917,20.0,35.0,25.5,5.3607,24
2015-09-10,2015,9,La Boca,CO,0.1488,0.1,0.24,0.145,0.0337,24
2015-09-10,2015,9,La Boca,PM10,8.1,6.0,12.0,8.0,1.889,20
2015-09-11,2015,9,Centenario,CO,0.3787,0.26,0.58,0.33,0.1028,24
2015-09-11,2015,9,Centenario,NO2,16.1818,5.0,28.0,15.0,7.0213,22
2015-09-11,2015,9,Centenario,PM10,21.2917,19.0,22.0,21.5,0.8587,24
2015-09-11,2015,9,Córdoba,CO,0.5038,0.31,0.64,0.54,0.1021,24
2015-09-11,2015,9,Córdoba,NO2,33.5,11.0,44.0,39.0,10.3965,24
2015-09-11,2015,9,Córdoba,PM10,28.0,24.0,30.0,29.0,1.7446,24
2015-09-11,2015,9,La Boca,CO,0.145,0.05,0.3,0.12,0.0784,24
2015-09-11,2015,9,La Boca,PM10,14.25,12.0,15.0,14.0,0.847,24
2015-09-12,2015,9,Centenario,CO,0.4333,0.28,0.74,0.4,0.1179,24
2015-09-12,2015,9,Centenario,NO2,20.7083,11.0,39.0,17.5,8.6652,24
2015-09-12,2015,9,Centenario,PM10,22.4167,22.0,25.0,22.0,0.7755,24
2015-09-12,2015,9,Córdoba,CO,0.4838,0.39,0.57,0.49,0.0531,24
2015-09-12,2015,9,Córdoba,NO2,33.0417,20.0,46.0,34.0,8.6249,24
2015-09-12,2015,9,Córdoba,PM10,26.5833,25.0,28.0,26.5,0.8805,24
2015-09-12,2015,9,La Boca,CO,0.2117,0.11,0.35,0.185,0.0799,24
2015-09-12,2015,9,La Boca,PM10,14.9583,14.0,18.0,14.0,1.2676,24
2015-09-13,2015,9,Centenario,CO,0.4908,0.21,0.95,0.4,0.2495,24
2015-09-13,2015,9,Centenario,NO2,20.0,8.0,37.0,19.5,9.5962,24
2015-09-13,2015,9,Centenario,PM10,25.8333,24.0,31.0,25.0,1.9035,24
2015-09-13,2015,9,Córdoba,CO,0.5088,0.39,1.18,0.415,0.2042,24
2015-09-13,2015,9,Córdoba,NO2,26.7917,13.0,55.0,22.0,12.3429,24
2015-09-13,2015,9,Córdoba,PM10,24.375,21.0,28.0,24.0,2.3184,24
2015-09-13,2015,9,La Boca,CO,0.2675,0.14,0.55,0.22,0.1143,24
2015-09-13,2015,9,La Boca,PM10,22.625,17.0,33.0,19.0,5.8146,24
2015-09-14,2015,9,Centenario,CO,0.8512,0.41,1.58,0.64,0.4031,24
2015-09-14,2015,9,Centenario,NO2,27.2917,15.0,36.0,28.0,5.9159,24
2015-09-14,2015,9,Centenario,PM10,43.0,33.0,47.0,44.5,4.5397,24
2015-09-14,2015,9,Córdoba,CO,0.6888,0.39,1.28,0.595,0.3151,24
2015-09-14,2015,9,Córdoba,NO2,29.7083,18.0,43.0,30.0,5.6605,24
2015-09-14,2015,9,Córdoba,PM10,36.9167,27.0,43.0,38.5,5.1238,24
2015-09-14,2015,9,La Boca,CO,0.4488,0.3,0.69,0.42,0.1263,24
2015-09-14,2015,9,La Boca,PM10,36.2083,29.0,43.0,36.0,4.0106,24
2015-09-15,2015,9,Centenario,CO,0.3783,0.19,0.53,0.405,0.1147,24
2015-09-15,2015,9,Centenario,NO2,20.0833,6.0,27.0,23.0,7.4128,24
2015-09-15,2015,9,Centenario,PM10,38.0,35.0,42.0,38.0,2.3219,24
2015-09-15,2015,9,Córdoba,CO,0.6271,0.31,1.09,0.525,0.3017,24
2015-09-15,2015,9,Córdoba,NO2,33.9583,7.0,55.0,40.0,17.494,24
2015-09-15,2015,9,Córdoba,PM10,41.4167,36.0,49.0,40.0,5.2247,24
2015-09-15,2015,9,La Boca,CO,0.2288,0.15,0.33,0.215,0.0617,24
2015-09-15,2015,9,La Boca,PM10,29.9167,28.0,36.0,29.0,2.2247,24
2015-09-16,2015,9,Centenario,CO,0.2271,0.04,0.36,0.25,0.0973,24
2015-09-16,2015,9,Centenario,NO2,13.5,4.0,23.0,14.0,5.9662,22
2015-09-16,2015,9,Centenario,PM10,31.8333,19.0,42.0,32.0,7.8334,24
2015-09-16,2015,9,Córdoba,CO,0.5658,0.32,0.92,0.56,0.1435,24
2015-09-16,2015,9,Córdoba,NO2,33.375,23.0,46.0,32.5,7.1311,24
2015-09-16,2015,9,Córdoba,PM10,39.5,25.0,50.0,41.0,8.7923,24
2015-09-16,2015,9,La Boca,CO,0.1329,0.08,0.2,0.13,0.0359,24
2015-09-16,2015,9,La Boca,PM10,30.7917,19.0,39.0,31.5,6.036,24
2015-09-17,2015,9,Centenario,CO,0.29,0.15,0.49,0.29,0.0866,24
2015-09-17,2015,9,Centenario,NO2,20.9167,9.0,31.0,20.5,6.4195,24
2015-09-17,2015,9,Centenario,PM10,18.2917,17.0,20.0,18.0,0.8065,24
2015-09-17,2015,9,Córdoba,CO,0.3833,0.27,0.59,0.34,0.0929,24
2015-09-17,2015,9,Córdoba,NO2,26.125,10.0,42.0,27.5,10.0664,24
2015-09-17,2015,9,Córdoba,PM10,19.7083,17.0,24.0,19.0,2.2933,24
2015-09-17,2015,9,La Boca,CO,0.1896,0.11,0.3,0.195,0.0524,24
2015-09-17,2015,9,La Boca,PM10,14.7083,13.0,17.0,15.0,0.9991,24
2015-09-18,2015,9,Centenario,CO,0.4721,0.33,0.63,0.485,0.103,24
2015-09-18,2015,9,Centenario,NO2,24.1667,16.0,39.0,24.0,6.3975,24
2015-09-18,2015,9,Centenario,PM10,28.5833,20.0,33.0,31.5,5.021,24
2015-09-18,2015,9,Córdoba,CO,0.6121,0.45,0.83,0.57,0.1226,24
2015-09-18,2015,9,Córdoba,NO2,36.7083,17.0,54.0,34.5,8.966,24
2015-09-18,2015,9,Córdoba,PM10,27.7083,19.0,33.0,30.5,5.5284,24
2015-09-18,2015,9,La Boca,CO,0.3325,0.26,0.41,0.335,0.0502,24
